schema_version,method_version,episode_id,policy,precursor_side,first_signal_id,first_timestamp_utc,first_timestamp_jst,current_bias,current_was_notified,event_price,event_atr_15m,phase,regime,reason_codes,source_signal_count,outcome_1h,outcome_2h,outcome_4h,matching_move_distance,opposing_move_distance,matching_move_atr,opposing_move_atr,first_match_timestamp,lead_minutes_to_material_move,comparison_status,data_quality_status
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-8737ff6a576e21b7,POLICY_COMBINED_PRECURSOR,DOWN,20260711_140500,2026-07-11T14:05:00.408670Z,2026-07-11T23:05:00.408670+09:00,long,False,64214.0,55.9454,range,transition,"at_major_resistance,bearish_microstructure_pressure,bullish_flip_conflicted,dominant_long_under_stress,failed_breakout_down_reversal,high_wait_pressure,major_resistance_rejection",1,no_large_move,large_down,large_down,450.6,275.5,8.054281,4.924444,2026-07-11T15:30:00+00:00,84.993,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-e8e7c80b1160a04f,POLICY_FAILED_FLIP_GUARD,DOWN,20260711_140500,2026-07-11T14:05:00.408670Z,2026-07-11T23:05:00.408670+09:00,long,False,64214.0,55.9454,range,transition,"at_major_resistance,bearish_microstructure_pressure,bullish_flip_conflicted,dominant_long_under_stress,failed_breakout_down_reversal,high_wait_pressure,major_resistance_rejection",1,no_large_move,large_down,large_down,450.6,275.5,8.054281,4.924444,2026-07-11T15:30:00+00:00,84.993,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-96ca2cd5d446766f,POLICY_LEVEL_REJECTION,DOWN,20260711_140500,2026-07-11T14:05:00.408670Z,2026-07-11T23:05:00.408670+09:00,long,False,64214.0,55.9454,range,transition,"at_major_resistance,bearish_microstructure_pressure,bullish_flip_conflicted,dominant_long_under_stress,failed_breakout_down_reversal,high_wait_pressure,major_resistance_rejection",1,no_large_move,large_down,large_down,450.6,275.5,8.054281,4.924444,2026-07-11T15:30:00+00:00,84.993,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-3fb27fe744b88381,POLICY_THESIS_STRESS,DOWN,20260711_160500,2026-07-11T16:05:00.610260Z,2026-07-12T01:05:00.610260+09:00,long,False,64139.0,122.8817,range,transition,"at_major_resistance,bullish_flip_conflicted,dominant_long_under_stress,high_wait_pressure",2,no_large_move,no_large_move,no_large_move,69.7,236.8,0.567212,1.927057,,,false_precursor,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-1574a2e071ad0013,POLICY_THESIS_STRESS,UP,20260711_180500,2026-07-11T18:05:00.503161Z,2026-07-12T03:05:00.503161+09:00,short,False,64293.1,112.754,range,transition,"bullish_microstructure_pressure,high_location_risk,primary_setup_invalid",1,no_large_move,no_large_move,no_large_move,145.8,88.0,1.293081,0.78046,,,false_precursor,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-68bcbeafbc0c5023,POLICY_COMBINED_PRECURSOR,DOWN,20260711_190500,2026-07-11T19:05:00.853849Z,2026-07-12T04:05:00.853849+09:00,long,True,64298.0,99.9194,range,transition,"at_major_resistance,bearish_microstructure_pressure,bullish_flip_conflicted,dominant_long_under_stress,failed_breakout_down_reversal,high_wait_pressure,major_resistance_rejection",1,no_large_move,no_large_move,no_large_move,239.7,140.9,2.398934,1.410137,,,false_precursor,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-1bef4dca1569b5c4,POLICY_CURRENT_NOTIFICATION,UP,20260711_190500,2026-07-11T19:05:00.853849Z,2026-07-12T04:05:00.853849+09:00,long,True,64298.0,99.9194,range,transition,dominant_long_under_stress,1,no_large_move,no_large_move,no_large_move,140.9,239.7,1.410137,2.398934,,,false_precursor,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-998d44902059ef1f,POLICY_FAILED_FLIP_GUARD,DOWN,20260711_190500,2026-07-11T19:05:00.853849Z,2026-07-12T04:05:00.853849+09:00,long,True,64298.0,99.9194,range,transition,"at_major_resistance,bearish_microstructure_pressure,bullish_flip_conflicted,dominant_long_under_stress,failed_breakout_down_reversal,high_wait_pressure,major_resistance_rejection",1,no_large_move,no_large_move,no_large_move,239.7,140.9,2.398934,1.410137,,,false_precursor,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-d46f513f859b121c,POLICY_LEVEL_REJECTION,DOWN,20260711_190500,2026-07-11T19:05:00.853849Z,2026-07-12T04:05:00.853849+09:00,long,True,64298.0,99.9194,range,transition,"at_major_resistance,bearish_microstructure_pressure,bullish_flip_conflicted,dominant_long_under_stress,failed_breakout_down_reversal,high_wait_pressure,major_resistance_rejection",1,no_large_move,no_large_move,no_large_move,239.7,140.9,2.398934,1.410137,,,false_precursor,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-42c17890603ea393,POLICY_THESIS_STRESS,DOWN,20260711_190500,2026-07-11T19:05:00.853849Z,2026-07-12T04:05:00.853849+09:00,long,True,64298.0,99.9194,range,transition,"at_major_resistance,bearish_microstructure_pressure,bullish_flip_conflicted,dominant_long_under_stress,failed_breakout_down_reversal,high_wait_pressure,major_resistance_rejection",3,no_large_move,no_large_move,no_large_move,239.7,140.9,2.398934,1.410137,,,false_precursor,resolved
