candidate_id,source_signal_id,timestamp_jst,active_primary_action,candidate_type,candidate_status,side,entry_mode,entry_price,entry_zone_low,entry_zone_high,stop_loss,tp1,tp2,rr_current_tp1,rr_current_tp2,rr_zone_mid_tp1,rr_zone_mid_tp2,market_entry_status,limit_entry_status,counter_scalp_status,breakout_status,active_subject_label,active_headline,next_condition
20260711_070500:long:limit_retest,20260711_070500,2026-07-11T16:05:00.784323+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,limit_retest,allowed,long,limit,64088.76,64053.16,64124.35,63927.79,64298.01,64645.86,0.43,1.77,1.3,3.46,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,053-64,124 へ押し、15分足で反発継続なら候補"
20260711_070500:short:counter_scalp,20260711_070500,2026-07-11T16:05:00.784323+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,counter_scalp,conditional,short,conditional,64186.6,64135.92,64235.4,64360.77,63958.02,63765.39,1.31,2.42,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,136-64,235 へ戻り、15分足で再失速するなら候補"
20260711_080500:long:limit_retest,20260711_080500,2026-07-11T17:05:00.538630+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,limit_retest,allowed,long,limit,64141.5,64109.43,64173.57,63996.51,64329.99,64645.86,1.45,3.77,1.3,3.48,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,109-64,174 へ押し、15分足で反発継続なら候補"
20260711_080500:short:counter_scalp,20260711_080500,2026-07-11T17:05:00.538630+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,counter_scalp,conditional,short,conditional,64132.7,64135.92,64230.8,64343.72,63974.89,63798.49,0.75,1.58,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,136-64,231 へ戻り、15分足で再失速するなら候補"
20260711_090500:long:limit_retest,20260711_090500,2026-07-11T18:05:00.742919+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,limit_retest,allowed,long,limit,64141.5,64109.43,64173.57,64000.19,64325.2,64645.86,0.36,1.7,1.3,3.57,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,109-64,174 へ押し、15分足で反発継続なら候補"
20260711_090500:short:counter_scalp,20260711_090500,2026-07-11T18:05:00.742919+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,counter_scalp,conditional,short,conditional,64239.6,64191.89,64280.42,64389.66,64036.6,63867.75,1.35,2.48,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,192-64,280 へ戻り、15分足で再失速するなら候補"
20260711_100500:long:limit_retest,20260711_100500,2026-07-11T19:05:00.254553+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,limit_retest,allowed,long,limit,64141.5,64109.43,64173.57,64003.19,64321.3,64645.86,1.27,3.59,1.3,3.65,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,109-64,174 へ押し、15分足で反発継続なら候補"
20260711_100500:short:counter_scalp,20260711_100500,2026-07-11T19:05:00.254553+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,counter_scalp,conditional,short,conditional,64143.1,64135.92,64230.8,64337.04,63983.58,63804.99,0.82,1.74,1.3,2.46,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,136-64,231 へ戻り、15分足で再失速するなら候補"
20260711_110500:long:limit_retest,20260711_110500,2026-07-11T20:05:00.140000+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,limit_retest,allowed,long,limit,64141.5,64109.43,64173.57,64009.98,64312.47,64645.86,0.97,3.13,1.3,3.83,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,109-64,174 へ押し、15分足で反発継続なら候補"
20260711_110500:short:counter_scalp,20260711_110500,2026-07-11T20:05:00.140000+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,counter_scalp,conditional,short,conditional,64163.9,64135.92,64230.8,64330.25,63992.41,63830.83,1.03,2.0,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,136-64,231 へ戻り、15分足で再失速するなら候補"
20260711_120500:long:limit_retest,20260711_120500,2026-07-11T21:05:00.901030+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,limit_retest,allowed,long,limit,64141.5,64109.43,64173.57,64021.14,64297.97,64645.86,0.79,3.03,1.3,4.19,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,109-64,174 へ押し、15分足で反発継続なら候補"
20260711_120500:short:counter_scalp,20260711_120500,2026-07-11T21:05:00.901030+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,counter_scalp,conditional,short,conditional,64176.0,64135.92,64230.8,64319.09,64006.91,63857.6,1.18,2.23,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,136-64,231 へ戻り、15分足で再失速するなら候補"
20260711_130500:long:limit_retest,20260711_130500,2026-07-11T22:05:00.857848+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,limit_retest,allowed,long,limit,64141.5,64109.43,64173.57,64021.95,64296.92,64645.86,0.88,3.25,1.3,4.22,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,109-64,174 へ押し、15分足で反発継続なら候補"
20260711_130500:short:counter_scalp,20260711_130500,2026-07-11T22:05:00.857848+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,counter_scalp,conditional,short,conditional,64168.6,64135.92,64239.4,64326.88,64006.67,63853.53,1.02,1.99,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,136-64,239 へ戻り、15分足で再失速するなら候補"
20260711_140500:long:limit_retest,20260711_140500,2026-07-11T23:05:00.408670+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,limit_retest,allowed,long,limit,64141.5,64109.43,64173.57,64025.51,64292.28,64645.86,0.42,2.29,1.3,4.35,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,109-64,174 へ押し、15分足で反発継続なら候補"
20260711_140500:short:counter_scalp,20260711_140500,2026-07-11T23:05:00.408670+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,counter_scalp,conditional,short,conditional,64214.0,64135.92,64239.4,64323.32,64011.3,63862.08,1.85,3.22,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,136-64,239 へ戻り、15分足で再失速するなら候補"
20260711_150500:long:limit_retest,20260711_150500,2026-07-12T00:05:00.797940+09:00,ACTIVE_LIMIT_RETEST,limit_retest,allowed,long,limit,64141.5,64109.43,64173.57,64003.13,64321.38,64645.86,0.0,1.02,1.3,3.65,blocked,allowed,blocked,blocked,押し目買い待ち,上方向優勢。ただし成行ロング不可。押し目買い待ち。,"64,109-64,174 へ押し、15分足で反発継続なら候補"
20260711_160500:long:limit_retest,20260711_160500,2026-07-12T01:05:00.610260+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,limit_retest,allowed,long,limit,64141.5,64109.43,64173.57,63925.11,64422.81,64660.84,1.33,2.44,1.3,2.4,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,109-64,174 へ押し、15分足で反発継続なら候補"
20260711_160500:short:counter_scalp,20260711_160500,2026-07-12T01:05:00.610260+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,counter_scalp,conditional,short,conditional,64139.0,64135.92,64280.42,64464.74,63874.63,63592.4,0.81,1.68,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,136-64,280 へ戻り、15分足で再失速するなら候補"
20260711_170500:long:limit_retest,20260711_170500,2026-07-12T02:05:00.202360+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,limit_retest,allowed,long,limit,64141.5,64109.43,64173.57,63928.56,64418.32,64652.55,1.23,2.3,1.3,2.4,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,109-64,174 へ押し、15分足で反発継続なら候補"
20260711_170500:short:counter_scalp,20260711_170500,2026-07-12T02:05:00.202360+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,counter_scalp,conditional,short,conditional,64148.1,64135.92,64280.42,64461.29,63879.12,63600.69,0.86,1.75,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,136-64,280 へ戻り、15分足で再失速するなら候補"
20260711_180500:short:limit_retest,20260711_180500,2026-07-12T03:05:00.503161+09:00,ACTIVE_LIMIT_RETEST,limit_retest,allowed,short,limit,64276.1,64240.56,64311.64,64480.77,64010.03,63784.89,1.51,2.71,1.3,2.4,blocked,allowed,blocked,blocked,戻り売り待ち,下方向優勢。ただし成行ショート不可。戻り売り待ち。,"64,241-64,312 へ戻り、15分足で再失速するなら候補"
20260711_190500:long:limit_retest,20260711_190500,2026-07-12T04:05:00.853849+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,limit_retest,allowed,long,limit,64258.1,64225.97,64290.23,64076.09,64494.71,64694.92,0.89,1.79,1.3,2.4,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,226-64,290 へ押し、15分足で反発継続なら候補"
20260711_190500:short:counter_scalp,20260711_190500,2026-07-12T04:05:00.853849+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,counter_scalp,conditional,short,conditional,64298.0,64240.56,64311.64,64461.52,64035.06,63831.09,1.61,2.86,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,241-64,312 へ戻り、15分足で再失速するなら候補"
20260711_200500:long:limit_retest,20260711_200500,2026-07-12T05:05:00.630170+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,limit_retest,allowed,long,limit,64258.1,64225.97,64290.23,64092.88,64472.88,64654.62,1.25,2.32,1.3,2.4,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,226-64,290 へ押し、15分足で反発継続なら候補"
20260711_200500:short:counter_scalp,20260711_200500,2026-07-12T05:05:00.630170+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,counter_scalp,conditional,short,conditional,64262.0,64148.61,64280.42,64413.51,63955.83,63736.94,2.02,3.47,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,149-64,280 へ戻り、15分足で再失速するなら候補"
20260711_210500:long:limit_retest,20260711_210500,2026-07-12T06:05:00.317144+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,limit_retest,allowed,long,limit,64258.1,64225.97,64290.23,64100.67,64462.76,64645.86,0.43,1.16,1.3,2.46,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,226-64,290 へ押し、15分足で反発継続なら候補"
20260711_210500:short:counter_scalp,20260711_210500,2026-07-12T06:05:00.317144+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,counter_scalp,conditional,short,conditional,64353.2,64330.72,64407.99,64533.29,64156.24,63975.91,1.09,2.1,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,331-64,408 へ戻り、15分足で再失速するなら候補"
20260711_220501:long:limit_retest,20260711_220501,2026-07-12T07:05:01.065165+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,limit_retest,allowed,long,limit,64258.1,64225.97,64290.23,64112.61,64447.24,64607.29,0.57,1.32,1.3,2.4,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,226-64,290 へ押し、15分足で反発継続なら候補"
20260711_220501:short:counter_scalp,20260711_220501,2026-07-12T07:05:01.065165+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,counter_scalp,conditional,short,conditional,64325.4,64330.72,64407.99,64521.35,64171.76,64004.56,0.78,1.64,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,331-64,408 へ戻り、15分足で再失速するなら候補"
20260712_020500:long:counter_scalp,20260712_020500,2026-07-12T11:05:00.513429+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,counter_scalp,conditional,long,conditional,64105.4,64037.27,64173.57,63840.65,64449.62,64740.87,1.3,2.4,1.3,2.4,blocked,allowed,conditional,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"64,037-64,174 へ押し、15分足で反発継続なら候補"
20260712_020500:short:limit_retest,20260712_020500,2026-07-12T11:05:00.513429+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,limit_retest,allowed,short,limit,64230.12,64148.61,64311.64,64508.26,63868.55,63562.6,0.59,1.35,1.3,2.4,blocked,allowed,blocked,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"64,149-64,312 へ戻り、15分足で再失速するなら候補"
20260712_030500:long:counter_scalp,20260712_030500,2026-07-12T12:05:00.101547+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,counter_scalp,conditional,long,conditional,64049.2,64037.27,64173.57,63862.3,64421.48,64688.91,1.99,3.42,1.3,2.4,blocked,allowed,conditional,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"64,037-64,174 へ押し、15分足で反発継続なら候補"
20260712_030500:short:limit_retest,20260712_030500,2026-07-12T12:05:00.101547+09:00,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,limit_retest,allowed,short,limit,64193.12,64114.13,64272.12,64447.09,63862.97,63583.61,0.47,1.17,1.3,2.4,blocked,allowed,blocked,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"64,114-64,272 へ戻り、15分足で再失速するなら候補"
