candidate_id,signal_id,timestamp_jst,candidate_type,active_primary_action,side,entry_mode,entry_price,stop_price,tp1_price,tp2_price,outcome,entry_reached_time,first_exit_time,first_exit_reason,mfe_price,mae_price,mfe_r,mae_r,notes,source_signal_id,candidate_status,entry_zone_low,entry_zone_high,stop_loss,tp1,tp2,rr_current_tp1,rr_current_tp2,rr_zone_mid_tp1,rr_zone_mid_tp2,market_entry_status,limit_entry_status,counter_scalp_status,breakout_status,active_subject_label,active_headline,next_condition
20260708_140500:long:counter_scalp,20260708_140500,2026-07-08T23:05:00.142078+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,conditional,61923.0,61479.34,62335.65,62745.20,tp1_first,2026-07-08T23:15:00+09:00,2026-07-09T02:30:00+09:00,tp1,450.00,398.10,1.0143,0.8973,,20260708_140500,conditional,61782.83,61920.47,61479.34,62335.65,62745.2,0.93,1.85,1.3,2.4,blocked,allowed,conditional,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"61,783-61,920 へ押し、15分足で反発継続なら候補"
20260708_140500:short:limit_retest,20260708_140500,2026-07-08T23:05:00.142078+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,limit,62159.5,62522.96,61687.00,61287.19,tp1_first,2026-07-08T23:15:00+09:00,2026-07-09T00:00:00+09:00,tp1,592.50,0.00,1.6302,0.0000,,20260708_140500,allowed,62099.53,62219.47,62522.96,61687.0,61287.19,0.39,1.06,1.3,2.4,blocked,allowed,blocked,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"62,100-62,219 へ戻り、15分足で再失速するなら候補"
20260708_150500:long:counter_scalp,20260708_150500,2026-07-09T00:05:00.256755+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,conditional,61865.5,61446.32,62378.58,62828.75,tp1_first,2026-07-09T01:00:00+09:00,2026-07-09T10:00:00+09:00,tp1,755.00,199.50,1.8011,0.4759,,20260708_150500,conditional,61778.95,61924.35,61446.32,62378.58,62828.75,1.22,2.3,1.3,2.41,blocked,allowed,conditional,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"61,779-61,924 へ押し、15分足で反発継続なら候補"
20260708_150500:short:limit_retest,20260708_150500,2026-07-09T00:05:00.256755+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,limit,62159.5,62555.98,61644.07,61207.94,sl_first,2026-07-09T01:45:00+09:00,2026-07-09T10:00:00+09:00,sl,228.30,461.00,0.5758,1.1627,,20260708_150500,allowed,62095.65,62223.35,62555.98,61644.07,61207.94,0.32,0.95,1.3,2.4,blocked,allowed,blocked,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"62,096-62,223 へ戻り、15分足で再失速するなら候補"
20260708_160500:long:counter_scalp,20260708_160500,2026-07-09T01:05:00.286318+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,conditional,61674.5,61334.48,62187.59,62595.61,tp1_first,2026-07-09T11:45:00+09:00,2026-07-09T13:30:00+09:00,tp1,603.20,8.50,1.7740,0.0250,,20260708_160500,conditional,61661.76,61749.04,61334.48,62187.59,62595.61,1.51,2.71,1.3,2.4,blocked,allowed,conditional,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"61,662-61,749 へ押し、15分足で反発継続なら候補"
20260708_160500:short:limit_retest,20260708_160500,2026-07-09T01:05:00.286318+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,limit,62159.5,62549.92,61651.96,61222.49,sl_first,2026-07-09T01:45:00+09:00,2026-07-09T10:00:00+09:00,sl,228.30,461.00,0.5848,1.1808,,20260708_160500,allowed,62096.36,62222.64,62549.92,61651.96,61222.49,0.03,0.52,1.3,2.4,blocked,allowed,blocked,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"62,096-62,223 へ戻り、15分足で再失速するなら候補"
20260708_170500:long:counter_scalp,20260708_170500,2026-07-09T02:05:00.353280+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,conditional,62086.3,61656.81,62504.11,62909.34,tp1_first,2026-07-09T02:15:00+09:00,2026-07-09T10:00:00+09:00,tp1,534.20,155.10,1.2438,0.3611,,20260708_170500,conditional,61981.86,62068.54,61656.81,62504.11,62909.34,0.97,1.92,1.3,2.4,blocked,allowed,conditional,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"61,982-62,069 へ押し、15分足で反発継続なら候補"
20260708_170500:short:limit_retest,20260708_170500,2026-07-09T02:05:00.353280+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,limit,62159.5,62547.39,61655.24,61228.56,sl_first,2026-07-09T02:15:00+09:00,2026-07-09T10:00:00+09:00,sl,228.30,461.00,0.5886,1.1885,,20260708_170500,allowed,62096.66,62222.34,62547.39,61655.24,61228.56,0.93,1.86,1.3,2.4,blocked,allowed,blocked,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"62,097-62,222 へ戻り、15分足で再失速するなら候補"
20260708_180500:long:counter_scalp,20260708_180500,2026-07-09T03:05:00.258990+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,conditional,62086.5,61668.47,62488.95,62881.36,tp1_first,2026-07-09T03:30:00+09:00,2026-07-09T10:00:00+09:00,tp1,534.00,155.30,1.2774,0.3715,,20260708_180500,conditional,61983.23,62067.17,61668.47,62488.95,62881.36,0.96,1.9,1.3,2.4,blocked,allowed,conditional,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"61,983-62,067 へ押し、15分足で反発継続なら候補"
20260708_180500:short:limit_retest,20260708_180500,2026-07-09T03:05:00.258990+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,limit,62159.5,62535.73,61670.40,61256.54,sl_first,2026-07-09T03:15:00+09:00,2026-07-09T10:00:00+09:00,sl,228.30,461.00,0.6068,1.2253,,20260708_180500,allowed,62098.03,62220.97,62535.73,61670.4,61256.54,0.93,1.85,1.3,2.4,blocked,allowed,blocked,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"62,098-62,221 へ戻り、15分足で再失速するなら候補"
20260708_190500:long:counter_scalp,20260708_190500,2026-07-09T04:05:00.525665+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,conditional,62159.0,61679.26,62474.92,62855.46,tp1_first,2026-07-09T04:15:00+09:00,2026-07-09T10:00:00+09:00,tp1,461.50,227.80,0.9620,0.4748,,20260708_190500,conditional,61984.5,62065.9,61679.26,62474.92,62855.46,0.66,1.45,1.3,2.4,blocked,allowed,conditional,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"61,984-62,066 へ押し、15分足で反発継続なら候補"
20260708_190500:short:limit_retest,20260708_190500,2026-07-09T04:05:00.525665+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,limit,62159.5,62524.94,61684.43,61282.44,sl_first,2026-07-09T04:15:00+09:00,2026-07-09T10:00:00+09:00,sl,228.30,461.00,0.6247,1.2615,,20260708_190500,allowed,62099.3,62219.7,62524.94,61684.43,61282.44,1.3,2.4,1.3,2.4,blocked,allowed,blocked,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"62,099-62,220 へ戻り、15分足で再失速するなら候補"
20260708_200500:long:counter_scalp,20260708_200500,2026-07-09T05:05:00.061222+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,conditional,62254.3,61951.73,62697.32,63053.90,sl_first,2026-07-09T05:15:00+09:00,2026-07-09T06:00:00+09:00,sl,0.00,323.10,0.0000,1.0679,,20260708_200500,conditional,62237.76,62314.04,61951.73,62697.32,63053.9,1.46,2.64,1.3,2.4,blocked,allowed,conditional,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"62,238-62,314 へ押し、15分足で反発継続なら候補"
20260708_200500:short:limit_retest,20260708_200500,2026-07-09T05:05:00.061222+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,limit,62362.2,62717.57,61900.22,61509.32,tp1_first,2026-07-09T07:00:00+09:00,2026-07-09T10:45:00+09:00,tp1,551.60,258.30,1.5522,0.7268,,20260708_200500,allowed,62292.86,62431.54,62717.57,61900.22,61509.32,0.76,1.61,1.3,2.4,blocked,allowed,blocked,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"62,293-62,432 へ戻り、15分足で再失速するなら候補"
20260708_210500:long:counter_scalp,20260708_210500,2026-07-09T06:05:00.354146+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,conditional,62076.2,61708.70,62444.82,62837.12,tp1_first,2026-07-09T06:15:00+09:00,2026-07-09T10:00:00+09:00,tp1,544.30,123.50,1.4811,0.3361,,20260708_210500,conditional,61978.52,62078.98,61708.7,62444.82,62837.12,1.0,2.07,1.3,2.53,blocked,allowed,conditional,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"61,979-62,079 へ押し、15分足で反発継続なら候補"
20260708_210500:short:limit_retest,20260708_210500,2026-07-09T06:05:00.354146+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,limit,62159.5,62484.80,61736.61,61378.78,sl_first,2026-07-09T06:30:00+09:00,2026-07-09T10:00:00+09:00,sl,136.80,461.00,0.4205,1.4172,,20260708_210500,allowed,62104.02,62214.98,62484.8,61736.61,61378.78,0.83,1.71,1.3,2.4,blocked,allowed,blocked,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"62,104-62,215 へ戻り、15分足で再失速するなら候補"
20260708_220500:long:counter_scalp,20260708_220500,2026-07-09T07:05:00.437663+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,conditional,62162.3,61722.66,62426.66,62838.77,tp1_first,2026-07-09T09:30:00+09:00,2026-07-09T10:00:00+09:00,tp1,458.20,136.90,1.0422,0.3114,,20260708_220500,conditional,61980.17,62077.33,61722.66,62426.66,62838.77,0.6,1.54,1.3,2.65,blocked,allowed,conditional,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"61,980-62,077 へ押し、15分足で反発継続なら候補"
20260708_220500:short:limit_retest,20260708_220500,2026-07-09T07:05:00.437663+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,limit,62159.5,62470.84,61754.76,61412.29,sl_first,2026-07-09T07:15:00+09:00,2026-07-09T10:00:00+09:00,sl,134.10,461.00,0.4307,1.4807,,20260708_220500,allowed,62105.67,62213.33,62470.84,61754.76,61412.29,1.32,2.43,1.3,2.4,blocked,allowed,blocked,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"62,106-62,213 へ戻り、15分足で再失速するなら候補"
20260708_230500:long:counter_scalp,20260708_230500,2026-07-09T08:05:00.753672+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,conditional,62303.2,62006.69,62841.43,63194.83,sl_first,2026-07-09T08:15:00+09:00,2026-07-09T10:45:00+09:00,sl,317.30,492.60,1.0701,1.6613,,20260708_230500,conditional,62244.23,62307.57,62006.69,62841.43,63194.83,1.82,3.01,2.1,3.41,blocked,allowed,conditional,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"62,244-62,308 へ押し、15分足で反発継続なら候補"
20260708_230500:short:limit_retest,20260708_230500,2026-07-09T08:05:00.753672+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,limit,62340.25,62662.61,61921.18,61566.59,tp1_first,2026-07-09T08:15:00+09:00,2026-07-09T10:45:00+09:00,tp1,529.65,280.25,1.6430,0.8694,,20260708_230500,allowed,62255.43,62425.07,62662.61,61921.18,61566.59,1.06,2.05,1.3,2.4,blocked,allowed,blocked,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"62,255-62,425 へ戻り、15分足で再失速するなら候補"
20260709_010500:long:counter_scalp,20260709_010500,2026-07-09T10:05:00.871331+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,conditional,62101.8,61756.18,62383.10,62880.54,sl_first,2026-07-09T10:30:00+09:00,2026-07-09T11:45:00+09:00,sl,279.80,435.80,0.8096,1.2609,,20260709_010500,conditional,61983.49,62074.02,61756.18,62383.1,62880.54,0.81,2.25,1.3,3.13,blocked,allowed,conditional,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"61,983-62,074 へ押し、15分足で反発継続なら候補"
20260709_010500:short:limit_retest,20260709_010500,2026-07-09T10:05:00.871331+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,limit,62159.51,62437.40,61798.26,61492.58,tp1_first,2026-07-09T10:30:00+09:00,2026-07-09T11:00:00+09:00,tp1,383.61,222.09,1.3804,0.7992,,20260709_010500,allowed,62108.93,62210.09,62437.4,61798.26,61492.58,0.9,1.82,1.3,2.4,blocked,allowed,blocked,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"62,109-62,210 へ戻り、15分足で再失速するなら候補"
20260709_020500:long:counter_scalp,20260709_020500,2026-07-09T11:05:00.881660+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,conditional,61882.2,61485.06,62387.09,62818.50,tp1_first,2026-07-09T11:15:00+09:00,2026-07-09T13:45:00+09:00,tp1,545.60,216.20,1.3738,0.5444,,20260709_020500,conditional,61783.51,61970.99,61485.06,62387.09,62818.5,1.27,2.36,1.3,2.4,blocked,allowed,conditional,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"61,784-61,971 へ押し、15分足で反発継続なら候補"
20260709_020500:short:limit_retest,20260709_020500,2026-07-09T11:05:00.881660+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,limit,62159.5,62517.24,61694.44,61300.93,sl_first,2026-07-09T13:30:00+09:00,2026-07-09T14:00:00+09:00,sl,102.60,438.50,0.2868,1.2258,,20260709_020500,allowed,62100.21,62218.79,62517.24,61694.44,61300.93,0.3,0.92,1.3,2.4,blocked,allowed,blocked,armed,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"62,100-62,219 へ戻り、15分足で再失速するなら候補"
20260709_030500:long:counter_scalp,20260709_030500,2026-07-09T12:05:00.310716+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,conditional,61755.5,61361.85,62152.02,62529.93,tp1_first,2026-07-09T12:15:00+09:00,2026-07-09T13:30:00+09:00,tp1,522.20,51.20,1.3266,0.1301,,20260709_030500,conditional,61664.98,61745.82,61361.85,62152.02,62529.93,1.01,1.97,1.3,2.4,blocked,allowed,conditional,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"61,665-61,746 へ押し、15分足で反発継続なら候補"
20260709_030500:short:limit_retest,20260709_030500,2026-07-09T12:05:00.310716+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,limit,62138.5,62522.55,61639.23,61216.77,sl_first,2026-07-09T13:00:00+09:00,2026-07-09T14:00:00+09:00,sl,209.50,459.50,0.5455,1.1965,,20260709_030500,allowed,62057.58,62219.42,62522.55,61639.23,61216.77,0.15,0.7,1.3,2.4,blocked,allowed,blocked,watch,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"62,058-62,219 へ戻り、15分足で再失速するなら候補"
20260709_040500:long:limit_retest,20260709_040500,2026-07-09T13:05:00.419249+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,61903.6,61550.17,62363.06,62751.84,not_entered,,,,,,,,,20260709_040500,allowed,61837.67,61969.53,61550.17,62363.06,62751.84,1.06,2.05,1.3,2.4,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"61,838-61,970 へ押し、15分足で反発継続なら候補"
20260709_040500:short:counter_scalp,20260709_040500,2026-07-09T13:05:00.419249+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,61944.0,62504.83,61662.27,61259.30,sl_first,2026-07-09T13:15:00+09:00,2026-07-09T14:00:00+09:00,sl,0.00,654.00,0.0000,1.1661,,20260709_040500,conditional,62059.67,62217.33,62504.83,61662.27,61259.3,0.5,1.22,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"62,060-62,217 へ戻り、15分足で再失速するなら候補"
20260709_050500:long:limit_retest,20260709_050500,2026-07-09T14:05:00.145843+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,62462.5,62110.86,62919.64,63384.24,tp1_first,2026-07-09T14:15:00+09:00,2026-07-09T15:45:00+09:00,tp1,488.40,256.50,1.3889,0.7294,,20260709_050500,allowed,62388.04,62536.96,62110.86,62919.64,63384.24,1.61,3.11,1.3,2.62,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"62,388-62,537 へ押し、15分足で反発継続なら候補"
20260709_050500:short:counter_scalp,20260709_050500,2026-07-09T14:05:00.145843+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,62420.6,62707.54,61862.77,61458.74,sl_first,2026-07-09T14:15:00+09:00,2026-07-09T15:00:00+09:00,sl,214.60,321.50,0.7479,1.1204,,20260709_050500,conditional,62250.14,62430.36,62707.54,61862.77,61458.74,1.94,3.35,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"62,250-62,430 へ戻り、15分足で再失速するなら候補"
20260709_060500:long:limit_retest,20260709_060500,2026-07-09T15:05:00.815165+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,62611.55,62243.16,63090.46,63495.69,tp1_first,2026-07-09T15:15:00+09:00,2026-07-09T16:00:00+09:00,tp1,547.45,144.85,1.4861,0.3932,,20260709_060500,allowed,62540.37,62682.73,62243.16,63090.46,63495.69,1.63,2.88,1.3,2.4,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"62,540-62,683 へ押し、15分足で反発継続なら候補"
20260709_060500:short:counter_scalp,20260709_060500,2026-07-09T15:05:00.815165+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,62565.8,62957.34,62156.73,61773.83,sl_first,2026-07-09T15:15:00+09:00,2026-07-09T16:00:00+09:00,sl,99.10,593.20,0.2531,1.5150,,20260709_060500,conditional,62558.37,62660.13,62957.34,62156.73,61773.83,1.04,2.02,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"62,558-62,660 へ戻り、15分足で再失速するなら候補"
20260709_070500:long:limit_retest,20260709_070500,2026-07-09T16:05:00.864203+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,62754.9,62405.45,63209.19,63593.59,tp1_first,2026-07-09T16:30:00+09:00,2026-07-09T16:45:00+09:00,tp1,489.20,0.00,1.3999,0.0000,,20260709_070500,allowed,62713.79,62796.01,62405.45,63209.19,63593.59,0.52,1.25,1.3,2.4,blocked,allowed,blocked,armed,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"62,714-62,796 へ押し、15分足で反発継続なら候補"
20260709_070500:short:counter_scalp,20260709_070500,2026-07-09T16:05:00.864203+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,62934.0,63299.45,62452.01,62046.71,tp1_first,2026-07-09T16:15:00+09:00,2026-07-09T21:45:00+09:00,tp1,505.50,310.10,1.3832,0.8485,,20260709_070500,conditional,62870.89,62991.11,63299.45,62452.01,62046.71,1.32,2.43,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"62,871-62,991 へ戻り、15分足で再失速するなら候補"
20260709_080500:long:counter_scalp,20260709_080500,2026-07-09T17:05:00.716200+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,conditional,62973.6,62369.20,63256.30,63680.57,tp1_first,2026-07-09T18:00:00+09:00,2026-07-10T03:00:00+09:00,tp1,504.40,545.10,0.8345,0.9019,,20260709_080500,conditional,62709.52,62800.28,62369.2,63256.3,63680.57,0.47,1.17,1.3,2.4,blocked,allowed,conditional,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"62,710-62,800 へ押し、15分足で反発継続なら候補"
20260709_080500:short:limit_retest,20260709_080500,2026-07-09T17:05:00.716200+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,limit,62931.0,63335.70,62404.90,61959.73,sl_first,2026-07-09T17:15:00+09:00,2026-07-10T03:00:00+09:00,sl,502.50,547.00,1.2417,1.3516,,20260709_080500,allowed,62866.62,62995.38,63335.7,62404.9,61959.73,1.57,2.8,1.3,2.4,blocked,allowed,blocked,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"62,867-62,995 へ戻り、15分足で再失速するなら候補"
20260709_090500:long:counter_scalp,20260709_090500,2026-07-09T18:05:00.616061+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,conditional,62873.7,62407.03,63229.67,63623.11,tp1_first,2026-07-09T18:15:00+09:00,2026-07-10T03:00:00+09:00,tp1,604.30,445.20,1.2949,0.9540,,20260709_090500,conditional,62713.97,62815.43,62407.03,63229.67,63623.11,0.76,1.61,1.3,2.4,blocked,allowed,conditional,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"62,714-62,815 へ押し、15分足で反発継続なら候補"
20260709_090500:short:limit_retest,20260709_090500,2026-07-09T18:05:00.616061+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,limit,62931.0,63297.87,62454.07,62050.51,tp1_first,2026-07-09T18:15:00+09:00,2026-07-09T21:45:00+09:00,tp1,502.50,99.30,1.3697,0.2707,,20260709_090500,allowed,62871.07,62990.93,63297.87,62454.07,62050.51,0.99,1.94,1.3,2.4,blocked,allowed,blocked,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"62,871-62,991 へ戻り、15分足で再失速するなら候補"
20260709_100500:long:counter_scalp,20260709_100500,2026-07-09T19:05:00.417174+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,conditional,62924.3,62425.97,63205.05,63577.66,tp1_first,2026-07-09T19:45:00+09:00,2026-07-09T22:45:00+09:00,tp1,290.70,495.80,0.5833,0.9949,,20260709_100500,conditional,62716.2,62813.2,62425.97,63205.05,63577.66,0.56,1.31,1.3,2.4,blocked,allowed,conditional,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"62,716-62,813 へ押し、15分足で反発継続なら候補"
20260709_100500:short:limit_retest,20260709_100500,2026-07-09T19:05:00.417174+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,limit,62931.0,63278.93,62478.69,62095.96,tp1_first,2026-07-09T19:15:00+09:00,2026-07-09T21:45:00+09:00,tp1,502.50,59.00,1.4443,0.1696,,20260709_100500,allowed,62873.3,62988.7,63278.93,62478.69,62095.96,1.26,2.34,1.3,2.4,blocked,allowed,blocked,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"62,873-62,989 へ戻り、15分足で再失速するなら候補"
20260709_110500:long:limit_retest,20260709_110500,2026-07-09T20:05:00.902798+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,62764.7,62441.85,63184.41,63539.54,sl_first,2026-07-09T20:15:00+09:00,2026-07-09T21:45:00+09:00,sl,167.80,336.20,0.5197,1.0414,,20260709_110500,allowed,62718.07,62811.33,62441.85,63184.41,63539.54,1.35,2.48,1.3,2.4,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"62,718-62,811 へ押し、15分足で反発継続なら候補"
20260709_110500:short:counter_scalp,20260709_110500,2026-07-09T20:05:00.902798+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,62757.2,63263.05,62499.33,62134.08,tp1_first,2026-07-09T21:30:00+09:00,2026-07-09T21:45:00+09:00,tp1,328.70,175.30,0.6498,0.3465,,20260709_110500,conditional,62875.17,62986.83,63263.05,62499.33,62134.08,0.51,1.23,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"62,875-62,987 へ戻り、15分足で再失速するなら候補"
