signal_id,timestamp_jst,current_price,bias,market_regime,transition_direction,primary_setup_side,primary_setup_status,confidence_direction_shadow,confidence_execution_shadow,confidence_wait_shadow,prelabel,trade_execution_gate,trade_execution_blockers,phase1b_lite_gate,phase1b_lite_type,phase1b_lite_reasons,opportunity_gate,opportunity_type,opportunity_reasons,signal_tier,data_quality_flag,no_trade_flags,warning_flags,risk_flags,long_rr,short_rr,trend_flip_state,active_level_role,level_flip_state,failed_breakout_state,nearest_major_support,nearest_major_resistance
20260709_080500,2026-07-09T17:05:00.716200+09:00,62973.6,short,transition,up,short,invalid,73.0,5.0,80.0,NO_TRADE_CANDIDATE,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""execution_below_lite_min"", ""not_confidence_watch_learning"", ""prelabel_not_sweep_wait"", ""primary_setup_not_watch"", ""required_risk_flags_missing""]",blocked,blocked,"[""require_execution_for_high_wait"", ""setup_status_not_watch_or_ready""]",normal,ok,"breakout_follow_candidate,downside_breakdown_follow_watch,short_at_major_support_wait_only",Critical_zone_warning,"bid_wall_close,cvd_bearish_divergence,orderbook_bid_heavy,short_cover_risk,sweep_incomplete,upper_liquidity_close,major_resistance_rejection,short_into_major_support,long_into_major_resistance,failed_breakout_down_reversal,support_to_resistance_retest_confirmed,support_to_resistance_flip,trend_flip_early_down",1.3,1.3,early_down,resistance,support_to_resistance_confirmed,down_reversal,"{""low"": 62586.38, ""high"": 62811.62, ""mid"": 62699.0, ""kind"": ""support"", ""source"": ""1h"", ""sources"": [""1h""], ""confluence_count"": 1, ""strength"": 134.48, ""reaction_count"": 28, ""wick_rejections"": 39, ""volume_touches"": 45, ""last_touch_age"": 0, ""distance_from_price"": 161.98, ""distance_atr"": 0.714}","{""low"": 62855.28, ""high"": 63006.72, ""mid"": 62931.0, ""kind"": ""resistance"", ""source"": ""4h"", ""sources"": [""1h"", ""4h""], ""confluence_count"": 2, ""strength"": 101.0, ""reaction_count"": 24, ""wick_rejections"": 21, ""volume_touches"": 37, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}"
20260709_090500,2026-07-09T18:05:00.616061+09:00,62873.7,short,transition,up,short,invalid,54.0,11.0,70.4,NO_TRADE_CANDIDATE,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""direction_below_lite_min"", ""execution_below_lite_min"", ""not_confidence_watch_learning"", ""prelabel_not_sweep_wait"", ""primary_setup_not_watch"", ""required_risk_flags_missing""]",blocked,blocked,"[""require_execution_for_high_wait"", ""setup_status_not_watch_or_ready""]",normal,ok,"breakout_follow_candidate,downside_breakdown_follow_watch,short_at_major_support_wait_only",Critical_zone_warning,"bid_wall_close,orderbook_bid_heavy,sweep_incomplete,upper_liquidity_close,short_into_major_support,long_into_major_resistance,support_to_resistance_retest_confirmed,support_to_resistance_flip,trend_flip_early_down",1.3,1.3,early_down,resistance,support_to_resistance_confirmed,,"{""low"": 62703.74, ""high"": 62825.66, ""mid"": 62764.7, ""kind"": ""support"", ""source"": ""1h"", ""sources"": [""1h"", ""15m""], ""confluence_count"": 2, ""strength"": 144.98, ""reaction_count"": 33, ""wick_rejections"": 42, ""volume_touches"": 46, ""last_touch_age"": 0, ""distance_from_price"": 48.04, ""distance_atr"": 0.2348}","{""low"": 62860.84, ""high"": 63001.16, ""mid"": 62931.0, ""kind"": ""resistance"", ""source"": ""4h"", ""sources"": [""1h"", ""4h""], ""confluence_count"": 2, ""strength"": 103.0, ""reaction_count"": 25, ""wick_rejections"": 22, ""volume_touches"": 36, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}"
20260709_100500,2026-07-09T19:05:00.417174+09:00,62924.3,short,transition,up,short,watch,61.0,15.0,64.0,SWEEP_WAIT,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""execution_below_lite_min"", ""not_confidence_watch_learning"", ""required_risk_flags_missing""]",blocked,blocked,"[""require_execution_for_high_wait""]",normal,ok,"breakout_follow_candidate,downside_breakdown_follow_watch,short_at_major_support_wait_only",Critical_zone_warning,"cvd_bearish_divergence,orderbook_bid_heavy,sweep_incomplete,upper_liquidity_close,short_into_major_support,long_into_major_resistance,support_to_resistance_retest_confirmed,support_to_resistance_flip,trend_flip_early_down",1.3,1.3,early_down,resistance,support_to_resistance_confirmed,,"{""low"": 62706.53, ""high"": 62822.87, ""mid"": 62764.7, ""kind"": ""support"", ""source"": ""1h"", ""sources"": [""1h"", ""15m""], ""confluence_count"": 2, ""strength"": 144.75, ""reaction_count"": 32, ""wick_rejections"": 43, ""volume_touches"": 46, ""last_touch_age"": 0, ""distance_from_price"": 101.43, ""distance_atr"": 0.5242}","{""low"": 62863.63, ""high"": 62998.37, ""mid"": 62931.0, ""kind"": ""resistance"", ""source"": ""4h"", ""sources"": [""1h"", ""4h""], ""confluence_count"": 2, ""strength"": 102.25, ""reaction_count"": 25, ""wick_rejections"": 22, ""volume_touches"": 35, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}"
20260709_110500,2026-07-09T20:05:00.902798+09:00,62757.2,long,transition,up,long,invalid,56.0,5.0,96.0,NO_TRADE_CANDIDATE,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""blocking_risk_flag:ask_wall_close"", ""blocking_risk_flag:long_flush_exhaustion"", ""execution_below_lite_min"", ""not_confidence_watch_learning"", ""prelabel_not_sweep_wait"", ""primary_setup_not_watch"", ""wait_above_lite_max""]",blocked,blocked,"[""require_execution_for_high_wait+suppress_long_high_wait"", ""setup_status_not_watch_or_ready"", ""wait_shadow_extreme""]",normal,ok,"breakout_follow_candidate,long_at_major_resistance_wait_only,upside_breakout_follow_watch",Critical_zone_warning,"ask_wall_close,long_flush_exhaustion,lower_liquidity_close,sweep_incomplete,resistance_to_support_flip,short_into_major_support,long_into_major_resistance,trend_flip_early_up,failed_breakout_up_reversal,resistance_to_support_retest_confirmed,major_support_rejection",1.3,1.3,early_up,support,resistance_to_support_confirmed,up_reversal,"{""low"": 62708.86, ""high"": 62820.54, ""mid"": 62764.7, ""kind"": ""support"", ""source"": ""1h"", ""sources"": [""1h"", ""15m""], ""confluence_count"": 2, ""strength"": 219.0, ""reaction_count"": 50, ""wick_rejections"": 66, ""volume_touches"": 66, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}","{""low"": 62865.96, ""high"": 62996.04, ""mid"": 62931.0, ""kind"": ""resistance"", ""source"": ""4h"", ""sources"": [""1h"", ""4h""], ""confluence_count"": 2, ""strength"": 103.0, ""reaction_count"": 26, ""wick_rejections"": 22, ""volume_touches"": 34, ""last_touch_age"": 0, ""distance_from_price"": 108.76, ""distance_atr"": 0.5906}"
20260709_120500,2026-07-09T21:05:00.163842+09:00,62756.0,long,transition,up,long,watch,69.0,12.0,84.8,SWEEP_WAIT,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""blocking_risk_flag:orderbook_ask_heavy"", ""execution_below_lite_min"", ""not_confidence_watch_learning""]",blocked,blocked,"[""require_execution_for_high_wait+suppress_long_high_wait""]",normal,ok,"breakout_follow_candidate,long_at_major_resistance_wait_only,upside_breakout_follow_watch",Critical_zone_warning,"lower_liquidity_close,orderbook_ask_heavy,sweep_incomplete,resistance_to_support_flip,short_into_major_support,long_into_major_resistance,trend_flip_early_up,failed_breakout_up_reversal,resistance_to_support_retest_confirmed,major_support_rejection",1.3,1.3,early_up,support,resistance_to_support_confirmed,up_reversal,"{""low"": 62711.76, ""high"": 62817.64, ""mid"": 62764.7, ""kind"": ""support"", ""source"": ""1h"", ""sources"": [""1h"", ""15m""], ""confluence_count"": 2, ""strength"": 219.0, ""reaction_count"": 51, ""wick_rejections"": 66, ""volume_touches"": 64, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}","{""low"": 62868.86, ""high"": 62993.14, ""mid"": 62931.0, ""kind"": ""resistance"", ""source"": ""4h"", ""sources"": [""1h"", ""4h""], ""confluence_count"": 2, ""strength"": 102.98, ""reaction_count"": 26, ""wick_rejections"": 22, ""volume_touches"": 34, ""last_touch_age"": 0, ""distance_from_price"": 112.86, ""distance_atr"": 0.6541}"
20260709_130500,2026-07-09T22:05:00.452154+09:00,62583.3,short,transition,up,short,invalid,39.0,8.0,83.2,NO_TRADE_CANDIDATE,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""blocking_risk_flag:long_flush_exhaustion"", ""direction_below_lite_min"", ""execution_below_lite_min"", ""not_confidence_watch_learning"", ""prelabel_not_sweep_wait"", ""primary_setup_not_watch"", ""required_risk_flags_missing""]",blocked,blocked,"[""direction_shadow_too_low"", ""require_execution_for_high_wait"", ""setup_status_not_watch_or_ready""]",normal,ok,"breakout_follow_candidate,downside_breakdown_follow_watch,short_at_major_support_wait_only",Critical_zone_warning,"cvd_bullish_divergence,long_flush_exhaustion,orderbook_bid_heavy,sweep_incomplete,upper_liquidity_close,short_into_major_support,long_into_major_resistance,support_to_resistance_retest_confirmed,support_to_resistance_flip,trend_flip_confirmed_down,failed_breakout_up_reversal,major_support_rejection",1.3,1.3,confirmed_down,resistance,support_to_resistance_confirmed,up_reversal,"{""low"": 62519.89, ""high"": 62692.21, ""mid"": 62606.05, ""kind"": ""support"", ""source"": ""1h"", ""sources"": [""1h"", ""15m""], ""confluence_count"": 2, ""strength"": 245.25, ""reaction_count"": 58, ""wick_rejections"": 74, ""volume_touches"": 63, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}","{""low"": 62548.89, ""high"": 62669.61, ""mid"": 62609.25, ""kind"": ""resistance"", ""source"": ""1h"", ""sources"": [""15m"", ""1h""], ""confluence_count"": 2, ""strength"": 184.25, ""reaction_count"": 51, ""wick_rejections"": 49, ""volume_touches"": 46, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}"
20260709_140501,2026-07-09T23:05:01.040790+09:00,63000.0,short,transition,up,short,watch,71.0,18.0,59.2,SWEEP_WAIT,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready""]",blocked,blocked,"[""not_confidence_watch_learning"", ""required_risk_flags_missing""]",blocked,blocked,"[""entry_recheck_required_short_low_execution""]",normal,ok,"breakout_follow_candidate,downside_breakdown_follow_watch,short_at_major_support_wait_only",Critical_zone_warning,"orderbook_bid_heavy,sweep_incomplete,upper_liquidity_close,major_resistance_rejection,short_into_major_support,long_into_major_resistance,failed_breakout_down_reversal,support_to_resistance_retest_confirmed,support_to_resistance_flip,trend_flip_confirmed_down",1.3,1.3,confirmed_down,resistance,support_to_resistance_confirmed,down_reversal,"{""low"": 62583.97, ""high"": 62833.63, ""mid"": 62708.8, ""kind"": ""support"", ""source"": ""1h"", ""sources"": [""1h"", ""15m""], ""confluence_count"": 2, ""strength"": 308.0, ""reaction_count"": 60, ""wick_rejections"": 105, ""volume_touches"": 93, ""last_touch_age"": 0, ""distance_from_price"": 166.37, ""distance_atr"": 0.7035}","{""low"": 62852.87, ""high"": 63126.63, ""mid"": 62989.75, ""kind"": ""resistance"", ""source"": ""4h"", ""sources"": [""1h"", ""15m"", ""4h""], ""confluence_count"": 3, ""strength"": 346.25, ""reaction_count"": 76, ""wick_rejections"": 93, ""volume_touches"": 126, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}"
20260709_150500,2026-07-10T00:05:00.867157+09:00,62982.4,long,transition,up,long,watch,37.0,12.0,84.8,SWEEP_WAIT,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""blocking_risk_flag:long_flush_exhaustion"", ""direction_below_lite_min"", ""execution_below_lite_min"", ""not_confidence_watch_learning""]",blocked,blocked,"[""direction_shadow_too_low"", ""require_execution_for_high_wait+suppress_long_high_wait""]",normal,ok,"downside_breakdown_follow_watch,long_at_major_resistance_wait_only,long_invalidated_by_down_break,long_invalidation_watch",Critical_zone_warning,"long_flush_exhaustion,lower_liquidity_close,sweep_incomplete,short_into_major_support,long_into_major_resistance,support_to_resistance_retest_confirmed,support_to_resistance_flip,trend_flip_early_down,major_support_rejection,long_reversal_risk",1.3,1.3,early_down,resistance,support_to_resistance_confirmed,,"{""low"": 62571.53, ""high"": 62835.07, ""mid"": 62703.3, ""kind"": ""support"", ""source"": ""1h"", ""sources"": [""15m"", ""1h""], ""confluence_count"": 2, ""strength"": 406.46, ""reaction_count"": 75, ""wick_rejections"": 151, ""volume_touches"": 113, ""last_touch_age"": 0, ""distance_from_price"": 147.33, ""distance_atr"": 0.6081}","{""low"": 62851.43, ""high"": 63128.07, ""mid"": 62989.75, ""kind"": ""resistance"", ""source"": ""4h"", ""sources"": [""1h"", ""15m"", ""4h""], ""confluence_count"": 3, ""strength"": 352.25, ""reaction_count"": 75, ""wick_rejections"": 96, ""volume_touches"": 131, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}"
20260709_170500,2026-07-10T02:05:00.173054+09:00,62670.7,short,transition,up,short,watch,56.0,18.0,59.2,SWEEP_WAIT,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready""]",blocked,blocked,"[""not_confidence_watch_learning"", ""required_risk_flags_missing""]",blocked,blocked,"[""entry_recheck_required_low_execution"", ""entry_recheck_required_short_low_execution""]",normal,ok,"breakout_follow_candidate,downside_breakdown_follow_watch,short_at_major_support_wait_only",Critical_zone_warning,"orderbook_bid_heavy,sweep_incomplete,upper_liquidity_close,support_to_resistance_retest_confirmed,failed_breakout_down_reversal,major_resistance_rejection,support_to_resistance_flip,trend_flip_early_down,long_into_major_resistance,short_into_major_support",1.3,1.3,early_down,resistance,support_to_resistance_confirmed,down_reversal,"{""low"": 62574.22, ""high"": 62700.98, ""mid"": 62637.6, ""kind"": ""support"", ""source"": ""1h"", ""sources"": [""15m"", ""1h""], ""confluence_count"": 2, ""strength"": 153.25, ""reaction_count"": 30, ""wick_rejections"": 57, ""volume_touches"": 38, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}","{""low"": 62540.12, ""high"": 62678.38, ""mid"": 62609.25, ""kind"": ""resistance"", ""source"": ""1h"", ""sources"": [""15m"", ""1h""], ""confluence_count"": 2, ""strength"": 182.0, ""reaction_count"": 48, ""wick_rejections"": 46, ""volume_touches"": 54, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}"
20260709_180501,2026-07-10T03:05:01.061900+09:00,63114.6,long,transition,up,long,watch,34.0,12.0,84.8,SWEEP_WAIT,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""blocking_risk_flag:orderbook_ask_heavy"", ""direction_below_lite_min"", ""execution_below_lite_min"", ""not_confidence_watch_learning"", ""required_risk_flags_missing""]",blocked,blocked,"[""direction_shadow_too_low"", ""require_execution_for_high_wait+suppress_long_high_wait""]",normal,ok,"breakout_follow_candidate,long_at_major_resistance_wait_only,upside_breakout_follow_watch",Critical_zone_warning,"cvd_bearish_divergence,lower_liquidity_close,orderbook_ask_heavy,resistance_to_support_flip,resistance_to_support_retest_confirmed,failed_breakout_down_reversal,major_resistance_rejection,trend_flip_early_down,long_into_major_resistance,short_into_major_support,long_reversal_risk",1.3,1.3,early_down,support,resistance_to_support_confirmed,down_reversal,"{""low"": 63091.49, ""high"": 63289.81, ""mid"": 63190.65, ""kind"": ""support"", ""source"": ""4h"", ""sources"": [""4h"", ""1h""], ""confluence_count"": 2, ""strength"": 141.75, ""reaction_count"": 35, ""wick_rejections"": 29, ""volume_touches"": 48, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}","{""low"": 63104.09, ""high"": 63299.01, ""mid"": 63201.55, ""kind"": ""resistance"", ""source"": ""4h"", ""sources"": [""15m"", ""4h"", ""1h""], ""confluence_count"": 3, ""strength"": 450.29, ""reaction_count"": 99, ""wick_rejections"": 125, ""volume_touches"": 155, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}"
20260709_190500,2026-07-10T04:05:00.214375+09:00,63199.8,long,transition,up,long,invalid,34.0,7.0,92.8,NO_TRADE_CANDIDATE,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""blocking_risk_flag:ask_wall_close"", ""blocking_risk_flag:orderbook_ask_heavy"", ""direction_below_lite_min"", ""execution_below_lite_min"", ""not_confidence_watch_learning"", ""prelabel_not_sweep_wait"", ""primary_setup_not_watch"", ""wait_above_lite_max""]",blocked,blocked,"[""direction_shadow_too_low"", ""require_execution_for_high_wait+suppress_long_high_wait"", ""setup_status_not_watch_or_ready"", ""wait_shadow_extreme""]",normal,ok,"breakout_follow_candidate,long_at_major_resistance_wait_only,upside_breakout_follow_watch",Critical_zone_warning,"ask_wall_close,lower_liquidity_close,orderbook_ask_heavy,short_cover_risk,sweep_incomplete,resistance_to_support_flip,resistance_to_support_retest_confirmed,failed_breakout_down_reversal,major_resistance_rejection,trend_flip_early_down,long_into_major_resistance,short_into_major_support",1.3,1.3,early_down,support,resistance_to_support_confirmed,down_reversal,"{""low"": 63090.88, ""high"": 63290.42, ""mid"": 63190.65, ""kind"": ""support"", ""source"": ""4h"", ""sources"": [""4h"", ""1h""], ""confluence_count"": 2, ""strength"": 141.75, ""reaction_count"": 35, ""wick_rejections"": 29, ""volume_touches"": 48, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}","{""low"": 63103.48, ""high"": 63299.62, ""mid"": 63201.55, ""kind"": ""resistance"", ""source"": ""4h"", ""sources"": [""15m"", ""4h"", ""1h""], ""confluence_count"": 3, ""strength"": 458.0, ""reaction_count"": 102, ""wick_rejections"": 127, ""volume_touches"": 155, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}"
20260709_200500,2026-07-10T05:05:00.635758+09:00,63219.9,long,transition,up,long,watch,37.0,17.0,76.8,SWEEP_WAIT,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""blocking_risk_flag:orderbook_ask_heavy"", ""direction_below_lite_min"", ""execution_below_lite_min"", ""not_confidence_watch_learning""]",blocked,blocked,"[""direction_shadow_too_low"", ""require_execution_for_high_wait+suppress_long_high_wait""]",normal,ok,"breakout_follow_candidate,long_at_major_resistance_wait_only,upside_breakout_follow_watch",Critical_zone_warning,"lower_liquidity_close,orderbook_ask_heavy,sweep_incomplete,resistance_to_support_flip,resistance_to_support_retest_confirmed,failed_breakout_down_reversal,major_resistance_rejection,trend_flip_early_down,long_into_major_resistance,short_into_major_support,long_reversal_risk",1.3,1.3,early_down,support,resistance_to_support_confirmed,down_reversal,"{""low"": 63050.55, ""high"": 63285.35, ""mid"": 63167.95, ""kind"": ""support"", ""source"": ""4h"", ""sources"": [""15m"", ""4h"", ""1h""], ""confluence_count"": 3, ""strength"": 215.71, ""reaction_count"": 53, ""wick_rejections"": 47, ""volume_touches"": 76, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}","{""low"": 63108.55, ""high"": 63294.55, ""mid"": 63201.55, ""kind"": ""resistance"", ""source"": ""4h"", ""sources"": [""15m"", ""4h"", ""1h""], ""confluence_count"": 3, ""strength"": 462.25, ""reaction_count"": 101, ""wick_rejections"": 131, ""volume_touches"": 156, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}"
20260709_210500,2026-07-10T06:05:00.183606+09:00,63288.4,long,transition,up,long,invalid,68.0,12.0,92.8,NO_TRADE_CANDIDATE,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""blocking_risk_flag:ask_wall_close"", ""execution_below_lite_min"", ""not_confidence_watch_learning"", ""prelabel_not_sweep_wait"", ""primary_setup_not_watch"", ""wait_above_lite_max""]",blocked,blocked,"[""require_execution_for_high_wait+suppress_long_high_wait+suppress_trend_flip_up_strong"", ""setup_status_not_watch_or_ready"", ""wait_shadow_extreme""]",normal,ok,"breakout_follow_candidate,long_at_major_resistance_wait_only,upside_breakout_follow_watch",,"ask_wall_close,cvd_bearish_divergence,lower_liquidity_close,short_cover_risk,sweep_incomplete,resistance_to_support_flip,resistance_to_support_retest_confirmed,major_support_rejection,long_into_major_resistance,trend_flip_confirmed_up,short_into_major_support",1.3,1.3,confirmed_up,support,resistance_to_support_confirmed,,"{""low"": 63190.88, ""high"": 63278.92, ""mid"": 63234.9, ""kind"": ""support"", ""source"": ""4h"", ""sources"": [""4h""], ""confluence_count"": 1, ""strength"": 48.25, ""reaction_count"": 12, ""wick_rejections"": 11, ""volume_touches"": 14, ""last_touch_age"": 0, ""distance_from_price"": 9.48, ""distance_atr"": 0.0539}","{""low"": 63319.18, ""high"": 63522.02, ""mid"": 63420.6, ""kind"": ""resistance"", ""source"": ""4h"", ""sources"": [""15m"", ""1h"", ""4h""], ""confluence_count"": 3, ""strength"": 230.1, ""reaction_count"": 62, ""wick_rejections"": 46, ""volume_touches"": 76, ""last_touch_age"": 0, ""distance_from_price"": 30.78, ""distance_atr"": 0.1748}"
20260709_220500,2026-07-10T07:05:00.056898+09:00,63249.0,long,transition,up,long,invalid,81.0,2.0,100,NO_TRADE_CANDIDATE,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""blocking_risk_flag:ask_wall_close"", ""blocking_risk_flag:long_flush_exhaustion"", ""blocking_risk_flag:orderbook_ask_heavy"", ""execution_below_lite_min"", ""not_confidence_watch_learning"", ""prelabel_not_sweep_wait"", ""primary_setup_not_watch"", ""wait_above_lite_max""]",blocked,blocked,"[""require_execution_for_high_wait+suppress_long_high_wait+suppress_trend_flip_up_strong"", ""setup_status_not_watch_or_ready"", ""wait_shadow_extreme""]",normal,ok,"breakout_follow_candidate,long_at_major_resistance_wait_only,upside_breakout_follow_watch",Critical_zone_warning,"ask_wall_close,long_flush_exhaustion,lower_liquidity_close,orderbook_ask_heavy,sweep_incomplete,resistance_to_support_flip,resistance_to_support_retest_confirmed,long_into_major_resistance,trend_flip_confirmed_up,short_into_major_support",1.3,1.3,confirmed_up,support,resistance_to_support_confirmed,,"{""low"": 63196.45, ""high"": 63273.35, ""mid"": 63234.9, ""kind"": ""support"", ""source"": ""4h"", ""sources"": [""4h""], ""confluence_count"": 1, ""strength"": 47.0, ""reaction_count"": 12, ""wick_rejections"": 10, ""volume_touches"": 14, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}","{""low"": 63120.55, ""high"": 63282.55, ""mid"": 63201.55, ""kind"": ""resistance"", ""source"": ""4h"", ""sources"": [""15m"", ""4h"", ""1h""], ""confluence_count"": 3, ""strength"": 456.5, ""reaction_count"": 102, ""wick_rejections"": 130, ""volume_touches"": 148, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}"
20260710_000501,2026-07-10T09:05:01.117452+09:00,63197.8,long,transition,up,long,invalid,54.0,10.0,88.0,NO_TRADE_CANDIDATE,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""blocking_risk_flag:ask_wall_close"", ""direction_below_lite_min"", ""execution_below_lite_min"", ""not_confidence_watch_learning"", ""prelabel_not_sweep_wait"", ""primary_setup_not_watch"", ""wait_above_lite_max""]",blocked,blocked,"[""require_execution_for_high_wait+suppress_long_high_wait+suppress_trend_flip_up_strong"", ""setup_status_not_watch_or_ready""]",normal,ok,"breakout_follow_candidate,long_at_major_resistance_wait_only,upside_breakout_follow_watch",Critical_zone_warning,"ask_wall_close,cvd_bearish_divergence,lower_liquidity_close,sweep_incomplete,resistance_to_support_flip,resistance_to_support_retest_confirmed,major_resistance_rejection,long_into_major_resistance,trend_flip_confirmed_up,short_into_major_support",1.3,1.3,confirmed_up,support,resistance_to_support_confirmed,,"{""low"": 63108.69, ""high"": 63272.61, ""mid"": 63190.65, ""kind"": ""support"", ""source"": ""4h"", ""sources"": [""4h"", ""15m"", ""1h""], ""confluence_count"": 3, ""strength"": 287.23, ""reaction_count"": 70, ""wick_rejections"": 66, ""volume_touches"": 101, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}","{""low"": 63121.29, ""high"": 63281.81, ""mid"": 63201.55, ""kind"": ""resistance"", ""source"": ""4h"", ""sources"": [""15m"", ""4h"", ""1h""], ""confluence_count"": 3, ""strength"": 470.23, ""reaction_count"": 103, ""wick_rejections"": 141, ""volume_touches"": 146, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}"
20260710_010500,2026-07-10T10:05:00.121994+09:00,63085.2,long,transition,up,long,watch,56.0,12.0,84.8,SWEEP_WAIT,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""blocking_risk_flag:long_flush_exhaustion"", ""execution_below_lite_min"", ""not_confidence_watch_learning""]",blocked,blocked,"[""require_execution_for_high_wait+suppress_long_high_wait""]",normal,ok,"breakout_follow_candidate,long_at_major_resistance_wait_only,upside_breakout_follow_watch",Critical_zone_warning,"long_flush_exhaustion,lower_liquidity_close,sweep_incomplete,resistance_to_support_flip,resistance_to_support_retest_confirmed,major_support_rejection,long_into_major_resistance,failed_breakout_up_reversal,trend_flip_early_up,short_into_major_support",1.3,1.3,early_up,support,resistance_to_support_confirmed,up_reversal,"{""low"": 62993.08, ""high"": 63140.12, ""mid"": 63066.6, ""kind"": ""support"", ""source"": ""15m"", ""sources"": [""15m""], ""confluence_count"": 1, ""strength"": 149.25, ""reaction_count"": 36, ""wick_rejections"": 37, ""volume_touches"": 56, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}","{""low"": 62991.18, ""high"": 63106.62, ""mid"": 63048.9, ""kind"": ""resistance"", ""source"": ""15m"", ""sources"": [""15m""], ""confluence_count"": 1, ""strength"": 156.0, ""reaction_count"": 35, ""wick_rejections"": 43, ""volume_touches"": 57, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}"
